timestamp,open,high,low,close,volume,price,SMA_20,SMA_50,RSI,EMA_12,EMA_26,MACD,Signal_Line,Volatility
2023-05-27 00:00:00,26712.0,26884.0,26606.0,-1.0977923302372006,226.8970000000001,26884.0,-1.0688790290428885,-0.9400590434903892,-0.2188599960988297,-1.0839700927510745,-1.0420157783367312,-0.6555336620257799,-0.7216176730105718,-0.6918268656618088
2023-05-28 00:00:00,26884.0,28147.0,26797.0,-1.0217320279273148,233.5597,28117.0,-1.067351510591851,-0.9398572049462528,0.3776184630201047,-1.0718884928968009,-1.0378682136262294,-0.5639886077449203,-0.6958333487719045,-0.6730589670123472
2023-05-29 00:00:00,28117.0,28401.0,27560.0,-1.0435692923374524,284.2284999999999,27763.0,-1.0669758913006122,-0.9406067073107844,0.0406557697068804,-1.0650678441239667,-1.0356903968645317,-0.510460243542518,-0.663883160747697,-0.6693274883716283
2023-05-30 00:00:00,27763.0,28034.0,27491.0,-1.045913405466224,774.714199999999,27725.0,-1.0683312509098322,-0.9430917640357228,0.095281464133324,-1.0596617385011702,-1.0338523625620049,-0.4692954378277151,-0.6296155160625294,-0.6868566231781092
2023-05-31 00:00:00,27725.0,27764.0,26658.0,-1.0762018145774603,539.1957000000001,27234.0,-1.0550781502506246,-0.9469588362698744,-0.3883949872911084,-1.0598062722692625,-1.0344564048756926,-0.4641354034646625,-0.6011099104155019,-1.0876687888848002
2023-06-01 00:00:00,27234.0,27645.0,26716.0,-1.0983475149255943,373.3174999999992,26875.0,-1.0548402580328402,-0.9508426212497184,-0.2616030010519085,-1.0633788677700575,-1.036701706181589,-0.4797108489205954,-0.5816000631405396,-1.0890335421995223
2023-06-02 00:00:00,26875.0,29000.0,25500.0,-1.072315521758707,1058.634199999998,27297.0,-1.0532376157235546,-0.9548189691287848,-0.0653045574909903,-1.0623460514998115,-1.036798813635467,-0.466789082645203,-0.5632588745762767,-1.0899550165937617
2023-06-03 00:00:00,27297.0,27410.0,24992.0,-1.086133451780941,618.825,27073.0,-1.052724269358862,-0.9592105644585258,-0.28451389039802,-1.0636249620296023,-1.0379407185916176,-0.4685497811704523,-0.548958360131311,-1.0911947770346988
2023-06-04 00:00:00,27073.0,27435.0,26981.0,-1.0795946098954197,380.7477999999991,27179.0,-1.0526428851790937,-0.9632537633203632,-0.0488809887369099,-1.0636883662412258,-1.0385002209928609,-0.4629632942805333,-0.5363362521792238,-1.0910103257260242
2023-06-05 00:00:00,27179.0,27568.0,25473.0,-1.1669436675359706,969.4773000000002,25763.0,-1.0565962782193812,-0.9691109378877816,-0.7595320243266509,-1.077350989604957,-1.045668362504636,-0.5385325674080281,-0.5422235559323457,-1.0261974651915595
2023-06-06 00:00:00,25763.0,27168.0,23000.0,-1.0866269492817349,247.7181,27065.0,-1.0577043551285357,-0.9721320880707124,-0.3490426352787307,-1.07639833497533,-1.046190834935384,-0.5217295763964466,-0.5433791018759592,-1.03203366767008
2023-06-07 00:00:00,27065.0,27118.0,26139.0,-1.1320287193547898,320.4300000000001,26329.0,-1.0592631751871764,-0.9773271807895312,-0.2890733484390212,-1.0826658334181705,-1.050131146401894,-0.5490390957981585,-0.5500802568604877,-1.0174435539988655
2023-06-08 00:00:00,26329.0,26711.0,26285.0,-1.117100419955769,502.7781000000003,26571.0,-1.0602022234152737,-0.980210772219452,-0.2534520254652099,-1.0856432739144075,-1.0526430573352488,-0.5547917955844512,-0.5566580358661827,-1.0122585277424203
2023-06-09 00:00:00,26571.0,26736.0,26375.0,-1.1222821437141068,86.49740000000024,26487.0,-1.06201145633474,-0.9824657072921584,-0.3766425935573688,-1.0889699586379538,-1.0553633972846856,-0.5621919192937301,-0.5634855897857964,-1.0054488282854832
2023-06-10 00:00:00,26487.0,26487.0,25487.0,-1.1608366359636435,170.0183000000002,25862.0,-1.064753477160783,-0.984329821234818,-0.6644926295335224,-1.097791631395959,-1.060817472331815,-0.6016689962318199,-0.5772981258996531,-0.9707532838376692
2023-06-11 00:00:00,25862.0,26179.0,25674.0,-1.1564568456440965,45.57080000000005,25933.0,-1.0676175742564782,-0.9867480269769854,-1.2360145747441078,-1.104573752875927,-1.065534098355892,-0.6261125220831802,-0.5935186361641063,-0.944457629741139
2023-06-12 00:00:00,25933.0,26050.0,25659.0,-1.1595412050240597,128.6675000000001,25883.0,-1.0718151198360717,-0.9889322542794532,-1.1443565521350916,-1.1107930139060231,-1.0701361640153308,-0.6454035739181195,-0.610575635072435,-0.924657819512943
2023-06-13 00:00:00,25883.0,29990.0,25322.0,-1.1584308356472728,279.264,25901.0,-1.07315795880225,-0.9910637721531976,-1.1215700161478184,-1.115882470119168,-1.074312800959513,-0.6565577267746041,-0.6265806458457995,-0.9092419040520788
2023-06-14 00:00:00,25901.0,26021.0,24865.0,-1.208027334477077,613.3690000000001,25097.0,-1.0774838409730163,-0.9951725364019836,-1.2172065426174146,-1.1279160621729525,-1.081955952390165,-0.7081147075489331,-0.6502903810107256,-0.8435813484871789
2023-06-15 00:00:00,25097.0,25688.0,24787.0,-1.1787259203674287,153.2592,25572.0,-1.0810522242397844,-0.9987709191092278,-0.8448473009931806,-1.1335331752522897,-1.086802160717517,-0.71775642128817,-0.6712976581099789,-0.8160493164239903
2023-06-16 00:00:00,25572.0,26458.0,25292.0,-1.132337155292786,223.1772000000001,26324.0,-1.0828051142655657,-1.002772978904744,-0.6841446612166913,-1.1310587525533793,-1.0877577077638796,-0.6786424737638835,-0.6798297987196782,-0.8157301090970019
2023-06-17 00:00:00,26324.0,26722.0,26205.0,-1.1201230921481329,227.1695,26522.0,-1.0877977206782805,-1.0064137862741316,-0.513476404201669,-1.1270620605649204,-1.0877125889577863,-0.6333877643319253,-0.6770828892543699,-0.8736313495830489
2023-06-18 00:00:00,26522.0,26669.0,26351.0,-1.130671601227606,309.8341999999996,26351.0,-1.0922175076718563,-1.010125301413758,-0.6233218378878296,-1.1253237008302004,-1.0884738944311818,-0.6048935358266553,-0.668858044729942,-0.9160274708297668
2023-06-19 00:00:00,26351.0,27503.0,26298.0,-1.1012468127427597,604.7508999999992,26828.0,-1.0950252618738665,-1.01321330257946,0.2090391742024266,-1.1192684022204598,-1.0869386303948474,-0.552879251209132,-0.6512757101607641,-0.9597982766997049
2023-06-20 00:00:00,26828.0,28361.0,26701.0,-1.006680354153095,207.8500000000001,28361.0,-1.091497570696982,-1.0128687628990234,0.2945600904290908,-1.0994112440859245,-1.07831752863003,-0.4227728041011259,-0.6096887326042671,-0.8750885281381571
2023-06-21 00:00:00,28361.0,30672.0,28290.0,-0.9045263714887224,555.3589,30017.0,-1.0816626055880476,-1.0111550636675992,1.1576635973528089,-1.0666934540077522,-1.0625578104270172,-0.2259471013601687,-0.5347850738710088,-0.6291400442309657
2023-06-22 00:00:00,30017.0,30411.0,29718.0,-0.9116203980626372,121.1792000000001,29902.0,-1.0735085368074062,-1.010005741002263,1.041259371221776,-1.040114418661352,-1.048505563241514,-0.0801483938283082,-0.4440216901459312,-0.4727060710829873
2023-06-23 00:00:00,29902.0,31338.0,29833.0,-0.8637511404856121,411.6196999999999,30678.0,-1.062224307266442,-1.0076672422010922,1.2346538339026036,-1.0101664405703894,-1.0318498270849592,0.0748526603580532,-0.3386239757432741,-0.2816327594598911
2023-06-24 00:00:00,30678.0,30793.0,30324.0,-0.8711536029975232,271.5926999999999,30558.0,-1.0516474940573108,-1.006368790420343,1.5376649215787834,-0.9859791465755636,-1.0169914155802606,0.1841695408387899,-0.2311822623165396,-0.1412558972846119
2023-06-25 00:00:00,30558.0,30976.0,30369.0,-0.8778158192582431,480.5638999999999,30450.0,-1.036976430573677,-1.00430412352937,1.4590872308401102,-0.966550947300024,-1.0037408369262186,0.2571329457023417,-0.1297951146283011,-0.0559133338734731
2023-06-26 00:00:00,30450.0,30584.0,30012.0,-0.8888578258385105,257.2161999999998,30271.0,-1.0269411351760818,-1.0020196197527451,1.379503006231123,-0.9518320451791475,-0.99231243585716,0.2967313855200332,-0.0403092318958562,0.0215314849227199
2023-06-27 00:00:00,30271.0,31003.0,30246.0,-0.8639362020484098,94.46790000000011,30675.0,-1.013337456511718,-0.998103694877338,1.4360628729497669,-0.9354948032721162,-0.9798332427413784,0.3430050933580373,0.0410676425726939,0.0929518727097159
2023-06-28 00:00:00,30675.0,30675.0,29943.0,-0.8997147708559801,375.7991999999999,30095.0,-1.00230676999234,-0.9949514139205096,1.5706044309748703,-0.9272452803119065,-0.9710023386546895,0.3378323203655688,0.1050749576764044,0.1261009188281972
2023-06-29 00:00:00,30095.0,30800.0,30066.0,-0.8774456961326476,998.6936999999998,30456.0,-0.9898831619346184,-0.9919971147203498,1.5560724342391858,-0.916795395318976,-0.9611301799705286,0.3461068123518049,0.1580310935338607,0.1592854604015872
2023-06-30 00:00:00,30456.0,31235.0,29644.0,-0.8763353267558608,710.4545000000003,30474.0,-0.9754468605080088,-0.9823885715428072,1.450657356113842,-0.9077801895126366,-0.9519047573373036,0.3452503318763577,0.2002148329248607,0.1565948498375343
2023-07-01 00:00:00,30474.0,30638.0,30336.0,-0.8695497361199425,727.0084999999993,30584.0,-0.9608884828117468,-0.9775225913545548,1.4364468964362254,-0.8990947441653085,-0.9428460967937086,0.3424994245439251,0.2333799314976365,0.1425809420785258
2023-07-02 00:00:00,30584.0,55000.0,30360.0,-0.8686244283059535,1101.2851,30599.0,-0.9461266446660636,-0.9726193288874492,1.559062303700709,-0.8916013583226863,-0.934388002339977,0.3328747343854663,0.2578761223464366,0.1073976489794254
2023-07-03 00:00:00,30599.0,31321.0,30599.0,-0.8348198495015596,407.5088999999999,31147.0,-0.9297058213174094,-0.9671709737915932,1.5694970221680646,-0.879994051383299,-0.9239828134256304,0.348388356904824,0.2807546350081718,0.070501568108186
2023-07-04 00:00:00,31147.0,31325.0,30659.0,-0.8562253035985025,375.9738999999994,30800.0,-0.9118545145012876,-0.9624824058268489,0.9938433633163852,-0.8735074513849357,-0.9159780254711728,0.3323499115937458,0.2956648706275249,-0.0640471433590032
2023-07-05 00:00:00,30800.0,30858.0,30050.0,-0.8739912136270891,137.2924,30512.0,-0.8963915203452922,-0.958000818789531,0.0613214693070984,-0.8707867166911548,-0.9099187441758916,0.295140620400771,0.2997222655149411,-0.2116148034233084
2023-07-06 00:00:00,30512.0,31476.0,29901.0,-0.9050198689895164,402.4961999999988,30009.0,-0.8848568779435022,-0.9546711256091944,-0.2197649007975155,-0.8733188176843206,-0.9066705811010548,0.2295001811686922,0.2890834141268595,-0.3433525335331169
2023-07-07 00:00:00,30009.0,30409.0,29784.0,-0.8849098458321578,122.4627000000001,30335.0,-0.8729215749643906,-0.950161255463781,-0.5350642012112559,-0.8723282252656406,-0.902132000596092,0.1896371035594622,0.2721401902266434,-0.4913477882301287
2023-07-08 00:00:00,30335.0,30385.0,30107.0,-0.8893513233393047,806.7043999999995,30263.0,-0.8606763860700073,-0.9458005144337804,-0.5032212524941967,-0.8721820133914276,-0.8982677510904675,0.1477135492275455,0.2497176205351969,-0.7205145598423238
2023-07-09 00:00:00,30263.0,30424.0,30112.0,-0.8952732933488335,74.84240000000004,30167.0,-0.850224779291289,-0.9418125961923116,-0.4951363551301759,-0.8729809379328075,-0.8951405954233937,0.1032839334139005,0.2223814729360733,-1.0090798929006342
2023-07-10 00:00:00,30167.0,31036.0,30009.0,-0.8818871736397942,266.2835999999998,30384.0,-0.8438924640731555,-0.93712531382339,-0.2070573034238239,-0.8715713950167162,-0.8912259649775589,0.0752576207845383,0.1945842150462463,-1.1864210954745014
2023-07-11 00:00:00,30384.0,30698.0,30361.0,-0.8669588742407736,94.12010000000006,30626.0,-0.841986196170119,-0.932268332805895,-0.3256219398040017,-0.8680528774400107,-0.8864647815476318,0.0618288383659524,0.1695058500611176,-1.1951286637098275
2023-07-12 00:00:00,30626.0,30915.0,30258.0,-0.8830592302041802,67.72370000000011,30365.0,-0.8405369317380894,-0.928230276327348,-0.066084640062939,-0.8675841039614581,-0.8832820353310056,0.0312876914019147,0.1429828612869005,-1.215837216288165
2023-07-13 00:00:00,30365.0,31778.0,30263.0,-0.8176708113489657,109.6041000000001,31425.0,-0.8381987016501282,-0.9216801656115892,0.3741027871966642,-0.8569999409591426,-0.8753568780673876,0.0630664348770998,0.128486552924777,-1.162985848276076
2023-07-14 00:00:00,31425.0,31582.0,29973.0,-0.885403343332952,229.346,30327.0,-0.8389217687857627,-0.9167331928865176,-0.3682809802062615,-0.858596831816479,-0.8731754022150101,0.0201692512133629,0.107815566147546,-1.161397731242122
2023-07-15 00:00:00,30327.0,30375.0,30276.0,-0.8861435895841432,51.71359999999997,30315.0,-0.8393443404884063,-0.9121011911379644,-0.4371469580546726,-0.8600633774424394,-0.8712118738083161,-0.0187764712351176,0.0830406799095848,-1.159713459895574
2023-07-16 00:00:00,30315.0,30437.0,30094.0,-0.8895980720897017,119.0077000000001,30259.0,-0.8393819024175302,-0.9077623052369468,-0.4748310855709615,-0.8618425086617134,-0.8696567896120172,-0.0566932237602842,0.0552003296840959,-1.1594132753064057
2023-07-17 00:00:00,30259.0,30318.0,29706.0,-0.8979875296032008,308.9845,30123.0,-0.8411097511572286,-0.9051834000169642,-0.8983106561900873,-0.8646550039506041,-0.8688556054447758,-0.0979366674247932,0.0242039211378695,-1.1546967004045048
2023-07-18 00:00:00,30123.0,30224.0,29139.0,-0.9160618755697838,181.6269,29830.0,-0.841939243758714,-0.9025260734518074,-0.8728542456927347,-0.8698507887853583,-0.8694898095902615,-0.1502752239359369,-0.0116642571176108,-1.140886915871811
2023-07-19 00:00:00,29830.0,30174.0,29792.0,-0.9104483414982512,284.8912999999998,29921.0,-0.843613879765487,-0.8997029050255452,-0.6603174757833429,-0.8733726341114485,-0.8696496644505509,-0.1887982551706078,-0.0485074856626301,-1.127598987849212
2023-07-20 00:00:00,29921.0,30407.0,29640.0,-0.9179124911977616,408.8697999999995,29800.0,-0.8457236081179446,-0.8964040661449492,-0.4324104233180788,-0.8775155707881467,-0.8703659410149331,-0.2281553023473662,-0.0863071718644867,-1.1104069100532932
2023-07-21 00:00:00,29800.0,29993.0,29755.0,-0.9105100286858504,115.8391000000001,29920.0,-0.8478020348627991,-0.8924894268653643,-0.5892438911209514,-0.8798678297401336,-0.8704655936379899,-0.2539653137107132,-0.1220064516568389,-1.1031195848676636
2023-07-22 00:00:00,29920.0,29975.0,29692.0,-0.9191462349497468,53.64460000000002,29780.0,-0.8503656365255037,-0.8892972924380376,-0.6324593433510409,-0.8832037226927758,-0.8712153587396422,-0.283703552067939,-0.1568563349128932,-1.0925622369132406
2023-07-23 00:00:00,29780.0,30252.0,29758.0,-0.901565386483958,139.1107,30065.0,-0.8537524704681729,-0.8854507897370466,-0.3579629833314243,-0.8832873070730001,-0.8705711154427764,-0.2919291931245804,-0.1864761919703021,-1.1239058820669618
2023-07-24 00:00:00,30065.0,30073.0,28874.0,-0.9562819218845008,331.2162999999993,29178.0,-0.8588295912214169,-0.8828808836878217,-0.9935045892710302,-0.8918828625608723,-0.8741402889782677,-0.3500832167932077,-0.222473261086792,-1.0897875221595117
2023-07-25 00:00:00,29178.0,29313.0,29067.0,-0.9543696190689236,220.2918,29209.0,-0.8629081906921175,-0.8784507204834047,-1.1548792957245946,-0.8988580883268261,-0.8772994912975813,-0.3943092344767966,-0.2606259415936849,-1.059198966460644
2023-07-26 00:00:00,29209.0,29615.0,29117.0,-0.946843782181814,152.2201,29331.0,-0.8650304396876166,-0.8755375603495658,-0.9404907987177492,-0.9035876778709168,-0.8796517194386073,-0.4219263501211609,-0.2969898693365806,-1.0372372274761157
2023-07-27 00:00:00,29331.0,29556.0,29100.0,-0.954924803757317,222.3845,29200.0,-0.8685831721505832,-0.8718466147430999,-2.061118777120345,-0.9088486605337937,-0.8824449351311006,-0.4506527665970044,-0.3321574426568792,-1.0142081082709842
2023-07-28 00:00:00,29200.0,29519.0,29122.0,-0.9480158387462,178.7731000000001,29312.0,-0.8715599550336502,-0.8683227965935622,-1.4114743509967893,-0.9122238452539206,-0.8845052506339811,-0.4660548489949426,-0.3635494674769963,-1.0004664175256643
2023-07-29 00:00:00,29312.0,29389.0,29268.0,-0.945363289679432,287.6256,29355.0,-0.8741016455710324,-0.8646357077745641,-1.337814106128345,-0.9146665039312604,-0.8862110055405551,-0.4747793973691738,-0.3905085704738741,-0.990021952986663
2023-07-30 00:00:00,29355.0,29426.0,29100.0,-0.9506067006253688,133.3843000000001,29270.0,-0.8775886446580322,-0.860254397211403,-1.357437296076926,-0.9175502918189884,-0.8881896011112708,-0.4854767767298929,-0.4143386442978174,-0.9841748388447796
2023-07-31 00:00:00,29270.0,29464.0,28655.0,-0.9528891265665412,205.6143,29233.0,-0.8819489585971622,-0.8560119309970746,-1.2885705775019602,-0.9203460217441882,-0.890195400359347,-0.4948589355962793,-0.4353872892941898,-0.9917151201739032
2023-08-01 00:00:00,29233.0,29666.0,28715.0,-0.9261785743360622,144.5013000000001,29666.0,-0.8841369409686279,-0.8511485220004671,-0.4631557871362693,-0.918550138251165,-0.8900190863935902,-0.476284568953209,-0.448297213322858,-1.0019660397990084
2023-08-02 00:00:00,29666.0,30000.0,28940.0,-0.9579474759496808,148.2565000000001,29151.0,-0.8912549265376022,-0.846970335577265,-0.9944146312771108,-0.9219801359301092,-0.892274471932339,-0.4901134374930073,-0.4615503404926778,-1.1007284619828328
2023-08-03 00:00:00,29151.0,29357.0,28952.0,-0.9571455425108902,127.5966,29164.0,-0.8948953035018579,-0.8417418173670606,-0.8929111057831531,-0.9247575005162147,-0.8943017388470041,-0.4990431004209854,-0.47404171276711,-1.1125776201086848
2023-08-04 00:00:00,29164.0,29288.0,28881.0,-0.9647330665855992,120.1354000000001,29041.0,-0.8988831283105094,-0.8372820854587256,-1.12292367778243,-0.9282897136655768,-0.8967564934205532,-0.5117930304834455,-0.4867317732221024,-1.1253316125266049
2023-08-05 00:00:00,29041.0,29087.0,28953.0,-0.9639311331468088,80.30000000000008,29054.0,-0.9026549720266984,-0.8337724088632357,-1.0086360895167783,-0.9311535682651128,-0.8989683612933668,-0.5196303103537875,-0.4985416229128724,-1.142962968017747
2023-08-06 00:00:00,29054.0,29140.0,28962.0,-0.9645480050228014,43.7675,29044.0,-0.9060324154870868,-0.8305301361988306,-1.410154709008508,-0.9336729384202832,-0.9010633509696974,-0.5248417611564673,-0.5090918685625908,-1.1579513966826631
2023-08-07 00:00:00,29044.0,29167.0,28727.0,-0.95800916313728,118.4238,29150.0,-0.9081609248041064,-0.8269317534915867,-0.3329806825052142,-0.9347859623149196,-0.9025053392229588,-0.5213173510652653,-0.5167865549280825,-1.1640656337704622
2023-08-08 00:00:00,29150.0,30416.0,29123.0,-0.9202566043265332,119.3089,29762.0,-0.908658620364998,-0.823159815348302,0.370316579292156,-0.9298459072222236,-0.9009663247995412,-0.4821153730655744,-0.5146500020719297,-1.17233390189992
2023-08-09 00:00:00,29762.0,30093.0,29455.0,-0.9310518621564036,396.8651,29587.0,-0.9093253446069468,-0.8215836748698878,0.0096713990765312,-0.9273477605969132,-0.9003631791374969,-0.4603154631511431,-0.5083294762578192,-1.1802991134762555
2023-08-10 00:00:00,29587.0,29709.0,29329.0,-0.940675063421888,93.4782000000002,29431.0,-0.9108559932187448,-0.8223370340218866,-0.0222313547067236,-0.9267332379284358,-0.9005373472753495,-0.4513139052594623,-0.5013689772958466,-1.199747767056769
2023-08-11 00:00:00,29431.0,29504.0,29238.0,-0.9435743612390532,77.5716,29384.0,-0.9120955368798324,-0.823002972657954,-0.2033551417453869,-0.9266649674924092,-0.9009193442500556,-0.4462223647884876,-0.4947235765788237,-1.2129414473649087
2023-08-12 00:00:00,29384.0,29460.0,29379.0,-0.9415386840482778,32.5753,29417.0,-0.9141238810525216,-0.8246241089901565,-0.2148949586819886,-0.9262900419162592,-0.9011180643876008,-0.4396872876327757,-0.4880249065474142,-1.2576581370735216
2023-08-13 00:00:00,29417.0,29427.0,29330.0,-0.9469054693694132,11.47150000000001,29330.0,-0.9136480966169528,-0.8262028206602157,-0.2173358143094715,-0.926808941765224,-0.901710650168035,-0.4389431541058442,-0.4825085657123713,-1.2589896978690305
2023-08-14 00:00:00,29330.0,29633.0,29094.0,-0.940613376234289,106.7565,29432.0,-0.9129500707674004,-0.8275115572075449,-0.0583854907335669,-0.9262677034445268,-0.901780309250142,-0.4319598376157946,-0.4766183285773243,-1.2585547880336097
2023-08-15 00:00:00,29432.0,29432.0,29108.0,-0.9565903578224968,115.0952000000001,29173.0,-0.9134446361675316,-0.828923141420676,-0.9033298955102498,-0.9282989445453304,-0.9030611725858392,-0.4407672539187938,-0.4737691508675995,-1.256793815198872
2023-08-16 00:00:00,29173.0,29219.0,28758.0,-0.9821905406761896,405.7876999999998,28758.0,-0.9148281672235944,-0.8313876286124541,-0.8014342793503416,-0.9340061927095736,-0.9061961576849769,-0.4707476371570416,-0.4778314884575768,-1.2327637767787856
2023-08-17 00:00:00,28758.0,28758.0,25671.0,-1.112103757760229,1064.587100000001,26652.0,-0.9231543948460535,-0.8358139350294035,-1.949789339915836,-0.9590758677363024,-0.918989512302224,-0.6134667949018721,-0.5112704053646866,-0.9493135971837944
2023-08-18 00:00:00,26652.0,26795.0,25691.0,-1.1502881268841705,559.9343000000003,26033.0,-0.9335527888918465,-0.8415001253524261,-2.0696366750551296,-0.9862377902236626,-0.9337422744616096,-0.7580363566908901,-0.5686019973287979,-0.7317519702235651
2023-08-19 00:00:00,26033.0,26202.0,25831.0,-1.1457232750018251,205.3796000000001,26107.0,-0.9434534873767478,-0.8471143223093875,-2.011350986160186,-1.0085097519802615,-0.947054706799547,-0.8628641490802382,-0.6366412465882227,-0.5925310598229901
2023-08-20 00:00:00,26107.0,26251.0,26000.0,-1.1418369821830718,589.7191999999998,26170.0,-0.9530411697856168,-0.8527889422700075,-1.9503353555776468,-1.0267497740850284,-0.959085160668908,-0.9359882913720377,-0.7065404233517122,-0.4925550692498533
2023-08-21 00:00:00,26170.0,26174.0,25859.0,-1.1427622899970609,336.0642999999999,26155.0,-0.9640311642151108,-0.8585021301053032,-2.0533768961374257,-1.0423278017993298,-0.9702949156094598,-0.9878909078082948,-0.7734386028051254,-0.4252503384231094
2023-08-22 00:00:00,26155.0,26155.0,25356.0,-1.1570737175200891,910.3808000000008,25923.0,-0.9741353231494334,-0.8652180826821674,-2.7467833544929072,-1.057738928711265,-0.9817638800737328,-1.034957954418853,-0.8369131277299219,-0.3502932025416382
2023-08-23 00:00:00,25923.0,26736.0,25801.0,-1.1264768724708565,544.3188000000002,26419.0,-0.98272761443652,-0.870850277980644,-2.1787228373114145,-1.0660121279023551,-0.9900538837535032,-1.0361589010815695,-0.8879467810848951,-0.3174799438301725
2023-08-24 00:00:00,26419.0,26547.0,25986.0,-1.144181095311844,91.49940000000008,26132.0,-0.9918332520882994,-0.8764811876832982,-2.203551381426326,-1.0757708432040938,-0.999077676103098,-1.0460907673226607,-0.9308745680105796,-0.2793461217627319
2023-08-25 00:00:00,26132.0,26165.0,25801.0,-1.1494245062577808,69.83780000000004,26047.0,-1.0012456454945904,-0.8815747183321374,-2.2105037767212115,-1.0848451405432362,-1.0078322322692033,-1.0512233801123618,-0.9663024870292832,-0.2490100012298589
2023-08-26 00:00:00,26047.0,26076.0,25994.0,-1.151645245011354,125.2341,26011.0,-1.0107394230806503,-0.8871336346687303,-2.2490348403124094,-1.0928693829933074,-1.0161073727187862,-1.049741362341507,-0.9943313345205114,-0.2279952586758933
2023-08-27 00:00:00,26011.0,26168.0,25978.0,-1.148252449693395,62.6705,26066.0,-1.020392838865486,-0.8925292803358627,-2.179716025637065,-1.0991305294646931,-1.0235112385267993,-1.0379011843649053,-1.0142498875911217,-0.2231978582765802
2023-08-28 00:00:00,26066.0,26200.0,25870.0,-1.1522621168873468,418.7070999999999,26001.0,-1.0321653734850609,-0.8978850725324966,-2.2917693080304717,-1.1050531283439493,-1.0306719349736189,-1.0249280153589784,-1.0274405462049598,-0.2556772587034983
2023-08-29 00:00:00,26001.0,28500.0,25951.0,-1.0486276417205913,303.3495999999998,27681.0,-1.0381314598942362,-0.9013600380407784,-0.9610003805605712,-1.0939183182456331,-1.029412279608885,-0.9116417426304548,-1.0140298950110451,-0.3135229229985051
